pkt_id,tx_ts_ns,rx1_ts_ns,rx2_ts_ns,latency_rx1_ns,latency_rx2_ns,diff_latency_ns
1,0,0,919,0,0,-919
2,0,1999908,1999747,0,0,161
3,0,3994460,3994335,0,0,124
4,0,5996646,5996507,0,0,138
5,0,7998017,7997887,0,0,130
6,0,10000281,10000229,0,0,51
7,0,12002255,12002168,0,0,86
8,0,14004724,14004583,0,0,141
9,0,16007892,16007765,0,0,126
10,0,18008734,18008629,0,0,105
11,0,20010993,20010877,0,0,115
12,0,22013543,22013406,0,0,137
13,0,24015655,24015508,0,0,146
14,0,26018296,26018189,0,0,106
15,0,28021154,28021026,0,0,127
16,0,30022359,30022201,0,0,158
17,0,32025091,32024975,0,0,115
18,0,34027570,34027496,0,0,74
19,0,36028960,36028843,0,0,116
20,0,38033267,38033153,0,0,114
21,0,40033380,40033244,0,0,136
22,0,42036031,42035887,0,0,143
23,0,44037593,44037444,0,0,148
24,0,46040294,46040141,0,0,152
25,0,48043808,48043702,0,0,105
26,0,50044521,50044417,0,0,104
27,0,52046715,52046725,0,0,-10
28,0,54048970,54048883,0,0,86
29,0,56051806,56051658,0,0,148
30,0,58054775,58054720,0,0,54
31,0,60055686,60055568,0,0,118
32,0,62058251,62058116,0,0,135
33,0,64060217,64060108,0,0,108
34,0,66062120,66062016,0,0,103
35,0,68064499,68064376,0,0,123
36,0,70067065,70066986,0,0,78
37,0,72069254,72069116,0,0,137
38,0,74071978,74071925,0,0,53
39,0,76074674,76074564,0,0,110
40,0,78076794,78076671,0,0,122
41,0,80077632,80077517,0,0,114
42,0,82080097,82080016,0,0,80
43,0,84081806,84081668,0,0,138
44,0,86083334,86083230,0,0,104
45,0,88087257,88087128,0,0,128
46,0,90089930,90089856,0,0,74
47,0,92091260,92091128,0,0,131
48,0,94094142,94093986,0,0,155
49,0,96096777,96096647,0,0,130
50,0,98097543,98097403,0,0,139
51,0,100099958,100099840,0,0,117
52,0,102102110,102102007,0,0,103
53,0,104104330,104104182,0,0,147
54,0,106107253,106107164,0,0,88
55,0,108108752,108108660,0,0,92
56,0,110111561,110111436,0,0,124
57,0,112113558,112113586,0,0,-28
58,0,114114966,114114861,0,0,104
59,0,116117460,116117359,0,0,101
60,0,118119757,118119716,0,0,41
61,0,120122465,120122341,0,0,123
62,0,122124719,122124657,0,0,62
63,0,124126839,124126699,0,0,139
64,0,126129209,126129173,0,0,35
65,0,128131026,128130901,0,0,125
66,0,130133084,130133011,0,0,73
67,0,132136087,132135939,0,0,148
68,0,134138114,134138031,0,0,83
69,0,136140056,136139882,0,0,174
70,0,138142607,138142485,0,0,122
71,0,140145011,140144880,0,0,130
72,0,142146660,142146528,0,0,132
73,0,144148461,144148339,0,0,121
74,0,146150075,146150244,0,0,-168
75,0,148155388,148155246,0,0,142
76,0,150155056,150154982,0,0,74
77,0,152156925,152156798,0,0,126
78,0,154161182,154161106,0,0,76
79,0,156161919,156161800,0,0,118
80,0,158164567,158164460,0,0,106
81,0,160166450,160166329,0,0,121
82,0,162168521,162168438,0,0,83
83,0,164170818,164170705,0,0,112
84,0,166172488,166172382,0,0,105
85,0,168175662,168175532,0,0,130
86,0,170178221,170178085,0,0,135
87,0,172180116,172179960,0,0,156
88,0,174182814,174182661,0,0,152
89,0,176184510,176184388,0,0,121
90,0,178186510,178186373,0,0,137
91,0,180188620,180188471,0,0,148
92,0,182190144,182190244,0,0,-99
93,0,184193512,184193355,0,0,157
94,0,186195393,186195264,0,0,128
95,0,188198065,188197940,0,0,124
96,0,190200327,190200182,0,0,144
97,0,192202424,192202304,0,0,120
98,0,194205764,194205680,0,0,83
99,0,196206654,196206530,0,0,123
100,0,198209424,198209306,0,0,118
101,0,200211490,200211350,0,0,140
102,0,202213142,202213028,0,0,114
103,0,204214385,204214395,0,0,-10
104,0,206218225,206218093,0,0,132
105,0,208220380,208220252,0,0,128
106,0,210222152,210222081,0,0,70
107,0,212224270,212224153,0,0,116
108,0,214226835,214226764,0,0,71
109,0,216229391,216229244,0,0,146
110,0,218231400,218231332,0,0,67
111,0,220233736,220233628,0,0,107
112,0,222235492,222235353,0,0,138
113,0,224237957,224237844,0,0,112
114,0,226239568,226239598,0,0,-29
115,0,228241296,228241329,0,0,-32
116,0,230244532,230244444,0,0,87
117,0,232247829,232247712,0,0,116
118,0,234249548,234249433,0,0,114
119,0,236250633,236250523,0,0,110
120,0,238254424,238254386,0,0,38
121,0,240255105,240254987,0,0,118
122,0,242258281,242258379,0,0,-98
123,0,244260351,244260230,0,0,121
124,0,246262129,246262059,0,0,69
125,0,248265918,248265783,0,0,134
126,0,250267032,250266907,0,0,125
127,0,252269271,252269105,0,0,166
128,0,254271315,254271179,0,0,136
129,0,256273505,256273383,0,0,122
130,0,258276230,258276506,0,0,-276
131,0,260277968,260277851,0,0,116
132,0,262280455,262280604,0,0,-148
133,0,264282602,264282460,0,0,141
134,0,266286022,266285823,0,0,198
135,0,268287213,268287039,0,0,173
136,0,270289358,270289312,0,0,46
137,0,272292262,272292160,0,0,102
138,0,274293804,274293714,0,0,89
139,0,276296093,276295976,0,0,116
140,0,278298188,278298085,0,0,103
141,0,280301131,280300981,0,0,150
142,0,282303357,282303296,0,0,61
143,0,284304644,284304492,0,0,152
144,0,286307419,286307348,0,0,70
145,0,288309127,288309017,0,0,110
146,0,290311296,290311159,0,0,137
147,0,292313600,292313483,0,0,116
148,0,294316418,294316604,0,0,-186
149,0,296317111,296316968,0,0,142
150,0,298320686,298320628,0,0,58
151,0,300322182,300322098,0,0,83
152,0,302324813,302324916,0,0,-102
153,0,304328380,304328249,0,0,130
154,0,306329968,306329892,0,0,76
155,0,308331404,308331291,0,0,112
156,0,310333568,310333838,0,0,-270
157,0,312336620,312336484,0,0,136
158,0,314338173,314338196,0,0,-23
159,0,316340228,316340114,0,0,114
160,0,318343014,318342850,0,0,164
161,0,320344885,320344768,0,0,116
162,0,322347318,322347300,0,0,17
163,0,324349622,324349512,0,0,110
164,0,326352559,326352443,0,0,116
165,0,328353563,328353419,0,0,143
166,0,330356227,330356411,0,0,-184
167,0,332359160,332359194,0,0,-33
168,0,334361302,334361215,0,0,86
169,0,336362358,336362251,0,0,106
170,0,338365031,338365278,0,0,-247
171,0,340367134,340367021,0,0,112
172,0,342369968,342369870,0,0,98
173,0,344371761,344371614,0,0,146
174,0,346374382,346374486,0,0,-103
175,0,348377169,348377011,0,0,157
176,0,350379015,350378983,0,0,32
177,0,352380027,352379914,0,0,112
178,0,354383036,354383287,0,0,-251
179,0,356383669,356383565,0,0,103
180,0,358387487,358387679,0,0,-192
181,0,360388842,360388721,0,0,121
182,0,362392262,362392110,0,0,152
183,0,364393188,364393002,0,0,186
184,0,366396803,366396962,0,0,-159
185,0,368398331,368398224,0,0,107
186,0,370401245,370401392,0,0,-146
187,0,372400893,372400826,0,0,66
188,0,374403529,374403408,0,0,120
189,0,376406640,376406525,0,0,114
190,0,378409996,378409906,0,0,89
191,0,380411086,380410950,0,0,136
192,0,382414458,382414657,0,0,-198
193,0,384416048,384415940,0,0,107
194,0,386419717,386419979,0,0,-261
195,0,388420966,388420838,0,0,128
196,0,390423211,390421653,0,0,1558
197,0,392424683,392424550,0,0,132
198,0,394428085,394427948,0,0,137
199,0,396429205,396429031,0,0,174
200,0,398432681,398432777,0,0,-96
201,0,400433964,400433826,0,0,138
202,0,402437260,402437274,0,0,-13
203,0,404438294,404438159,0,0,135
204,0,406441458,406441602,0,0,-144
205,0,408443058,408442918,0,0,140
206,0,410445950,410446161,0,0,-211
207,0,412446417,412446286,0,0,130
208,0,414448166,414448031,0,0,134
209,0,416451226,416451112,0,0,114
210,0,418454639,418453152,0,0,1487
211,0,420456191,420456070,0,0,121
212,0,422459322,422459313,0,0,8
213,0,424460211,424460071,0,0,139
214,0,426464278,426464194,0,0,84
215,0,428464722,428464608,0,0,113
216,0,430468670,430468651,0,0,19
