pkt_id,tx_ts_ns,rx1_ts_ns,rx2_ts_ns,latency_rx1_ns,latency_rx2_ns,diff_latency_ns
1,0,125,0,0,0,125
2,0,2001117,2001101,0,0,16
3,0,3993215,3993193,0,0,21
4,0,5994692,5994571,0,0,121
5,0,7996282,7996233,0,0,48
6,0,9999245,9999207,0,0,38
7,0,12001232,12001184,0,0,48
8,0,14003826,14003665,0,0,161
9,0,16005199,16005165,0,0,33
10,0,18007240,18007209,0,0,31
11,0,20009152,20009096,0,0,56
12,0,22011588,22011562,0,0,26
13,0,24014527,24014472,0,0,54
14,0,26017510,26017483,0,0,27
15,0,28019224,28019192,0,0,32
16,0,30020785,30020678,0,0,107
17,0,32025401,32025359,0,0,41
18,0,34026347,34026330,0,0,17
19,0,36028310,36028286,0,0,24
20,0,38029755,38029725,0,0,29
21,0,40033030,40033022,0,0,8
22,0,42035244,42035085,0,0,158
23,0,44036238,44036226,0,0,11
24,0,46038749,46038734,0,0,14
25,0,48042521,48042471,0,0,49
26,0,50044155,50044132,0,0,22
27,0,52046136,52046092,0,0,44
28,0,54047148,54047158,0,0,-10
29,0,56049170,56049101,0,0,68
30,0,58051282,58051297,0,0,-15
31,0,60053536,60053469,0,0,66
32,0,62055811,62055759,0,0,51
33,0,64059122,64059094,0,0,28
34,0,66060291,66060316,0,0,-24
35,0,68062627,68062572,0,0,55
36,0,70065314,70065173,0,0,141
37,0,72067397,72067357,0,0,40
38,0,74069047,74068985,0,0,62
39,0,76071803,76071755,0,0,47
40,0,78074129,78073948,0,0,181
41,0,80075902,80075877,0,0,24
42,0,82078667,82078620,0,0,46
43,0,84080366,84080305,0,0,60
44,0,86083187,86083134,0,0,53
45,0,88086696,88086671,0,0,24
46,0,90087217,90087166,0,0,51
47,0,92088946,92088905,0,0,40
48,0,94091402,94091378,0,0,23
49,0,96094104,96094112,0,0,-8
50,0,98095173,98094875,0,0,297
51,0,100097914,100097923,0,0,-8
52,0,102100423,102100324,0,0,98
53,0,104102250,104102204,0,0,46
54,0,106104085,106104056,0,0,28
55,0,108106945,108106903,0,0,42
56,0,110108964,110108886,0,0,78
57,0,112110414,112110361,0,0,53
58,0,114114134,114114091,0,0,42
59,0,116115590,116115540,0,0,49
60,0,118118540,118118479,0,0,60
61,0,120120056,120120087,0,0,-31
62,0,122122665,122122692,0,0,-26
63,0,124124552,124124519,0,0,33
64,0,126126758,126126713,0,0,44
65,0,128130267,128130242,0,0,24
66,0,130131146,130131119,0,0,26
67,0,132132696,132132669,0,0,26
68,0,134135936,134135720,0,0,215
69,0,136137792,136137824,0,0,-31
70,0,138139066,138139031,0,0,34
71,0,140141352,140141365,0,0,-12
72,0,142143631,142143517,0,0,114
73,0,144147468,144147485,0,0,-17
74,0,146149289,146149266,0,0,23
75,0,148151594,148151566,0,0,27
76,0,150153498,150153465,0,0,33
77,0,152156228,152156188,0,0,39
78,0,154158105,154158070,0,0,35
79,0,156160255,156160220,0,0,34
80,0,158162866,158162872,0,0,-6
81,0,160165622,160165606,0,0,15
82,0,162166582,162166546,0,0,35
83,0,164168487,164168465,0,0,21
84,0,166171262,166171239,0,0,23
85,0,168173535,168173528,0,0,7
86,0,170175593,170175546,0,0,47
87,0,172176844,172176874,0,0,-29
88,0,174179132,174179066,0,0,66
89,0,176180973,176180961,0,0,12
90,0,178184041,178184095,0,0,-53
91,0,180186963,180187005,0,0,-42
92,0,182188966,182189005,0,0,-38
93,0,184191541,184191494,0,0,47
94,0,186193444,186193433,0,0,11
95,0,188197399,188197279,0,0,119
96,0,190198405,190198332,0,0,73
97,0,192201120,192201085,0,0,35
98,0,194202532,194202573,0,0,-40
99,0,196204995,196204972,0,0,23
100,0,198207099,198207073,0,0,26
101,0,200209287,200209250,0,0,36
102,0,202211616,202211564,0,0,51
103,0,204213296,204213332,0,0,-35
104,0,206214944,206214819,0,0,125
105,0,208217998,208217952,0,0,46
106,0,210220357,210220325,0,0,32
107,0,212222390,212222380,0,0,9
108,0,214224685,214224646,0,0,39
109,0,216227970,216227922,0,0,47
110,0,218230031,218229991,0,0,40
111,0,220230552,220230575,0,0,-22
112,0,222233459,222233503,0,0,-43
113,0,224236334,224236317,0,0,16
114,0,226238411,226238381,0,0,29
115,0,228240140,228240105,0,0,34
116,0,230242438,230242426,0,0,11
117,0,232244997,232244973,0,0,24
118,0,234247097,234247047,0,0,49
119,0,236248978,236248965,0,0,13
120,0,238250562,238250503,0,0,58
121,0,240253876,240253890,0,0,-13
122,0,242256080,242256133,0,0,-52
123,0,244257903,244257879,0,0,24
124,0,246259658,246259614,0,0,43
125,0,248262656,248262645,0,0,11
126,0,250265060,250265103,0,0,-43
127,0,252266583,252266613,0,0,-30
128,0,254268559,254268485,0,0,74
129,0,256272168,256272154,0,0,14
130,0,258272953,258272941,0,0,11
131,0,260275791,260275826,0,0,-34
132,0,262278148,262278158,0,0,-9
133,0,264280691,264280733,0,0,-42
134,0,266282528,266282519,0,0,9
135,0,268284497,268284530,0,0,-32
136,0,270286348,270286329,0,0,19
137,0,272289566,272289540,0,0,25
138,0,274291925,274291892,0,0,33
139,0,276293862,276293838,0,0,24
140,0,278296652,278296614,0,0,38
141,0,280298995,280298968,0,0,26
142,0,282301447,282301412,0,0,34
143,0,284302160,284302193,0,0,-32
144,0,286303986,286304029,0,0,-42
145,0,288309738,288309763,0,0,-24
146,0,290310251,290310192,0,0,59
147,0,292312862,292312826,0,0,35
148,0,294314354,294314276,0,0,78
149,0,296316247,296316193,0,0,53
150,0,298318583,298318488,0,0,94
151,0,300320635,300320582,0,0,53
152,0,302322737,302322660,0,0,76
153,0,304325094,304325017,0,0,77
154,0,306327279,306327293,0,0,-13
155,0,308329669,308329619,0,0,49
156,0,310331383,310331347,0,0,35
157,0,312333117,312333089,0,0,27
158,0,314336107,314336075,0,0,32
159,0,316338644,316338603,0,0,40
160,0,318340729,318340651,0,0,77
161,0,320344257,320344230,0,0,26
162,0,322344825,322344773,0,0,52
163,0,324347413,324347386,0,0,26
164,0,326349421,326349341,0,0,79
165,0,328351525,328351496,0,0,28
166,0,330353676,330353608,0,0,67
167,0,332355791,332355748,0,0,43
168,0,334357355,334357271,0,0,83
169,0,336360710,336360659,0,0,50
170,0,338363046,338363000,0,0,46
171,0,340364869,340364819,0,0,49
172,0,342367399,342367328,0,0,71
173,0,344369530,344369487,0,0,42
174,0,346371800,346371752,0,0,47
175,0,348374429,348374390,0,0,39
176,0,350376819,350376770,0,0,48
177,0,352379667,352379685,0,0,-17
178,0,354380928,354380903,0,0,24
179,0,356382672,356382616,0,0,56
180,0,358385154,358385089,0,0,64
181,0,360388339,360388301,0,0,38
182,0,362390589,362390505,0,0,83
183,0,364391327,364391282,0,0,44
184,0,366392656,366392670,0,0,-13
185,0,368396381,368396406,0,0,-24
186,0,370397932,370397965,0,0,-32
187,0,372399876,372399838,0,0,38
188,0,374403388,374403353,0,0,34
189,0,376405166,376405172,0,0,-6
190,0,378407560,378407574,0,0,-13
191,0,380409204,380409153,0,0,51
192,0,382410796,382410811,0,0,-15
193,0,384415168,384415116,0,0,51
194,0,386416006,386415963,0,0,42
195,0,388419876,388419799,0,0,76
196,0,390420516,390420557,0,0,-40
197,0,392423292,392423319,0,0,-26
198,0,394425105,394425063,0,0,41
199,0,396427085,396427053,0,0,31
200,0,398429139,398429087,0,0,51
201,0,400430975,400431015,0,0,-40
202,0,402434016,402433992,0,0,24
203,0,404436025,404436004,0,0,20
204,0,406439356,406439393,0,0,-36
205,0,408441716,408441696,0,0,20
206,0,410443316,410443322,0,0,-5
207,0,412444791,412444821,0,0,-29
208,0,414446976,414447026,0,0,-49
209,0,416448578,416448547,0,0,31
210,0,418453379,418453305,0,0,73
211,0,420454080,420454052,0,0,27
212,0,422456323,422456309,0,0,13
213,0,424458932,424458900,0,0,32
214,0,426460776,426460694,0,0,81
215,0,428462646,428462686,0,0,-40
216,0,430465408,430465440,0,0,-31
217,0,432467175,432467153,0,0,21
218,0,434469487,434469449,0,0,38
219,0,436471547,436471505,0,0,42
220,0,438473775,438473717,0,0,57
221,0,440475185,440475227,0,0,-42
222,0,442478302,442478284,0,0,17
223,0,444480698,444480659,0,0,39
224,0,446482822,446482757,0,0,65
225,0,448485518,448485470,0,0,47
226,0,450489641,450489595,0,0,45
227,0,452491080,452491071,0,0,8
228,0,454492366,454492306,0,0,60
229,0,456494505,456494459,0,0,46
230,0,458496216,458496144,0,0,71
231,0,460498342,460498312,0,0,29
232,0,462500555,462500523,0,0,31
233,0,464502682,464502653,0,0,28
234,0,466504113,466504083,0,0,29
235,0,468507314,468507288,0,0,25
236,0,470509507,470509469,0,0,38
237,0,472512632,472512674,0,0,-42
238,0,474514943,474514968,0,0,-24
239,0,476515997,476515982,0,0,15
240,0,478517890,478517902,0,0,-11
241,0,480521118,480521083,0,0,35
242,0,482524089,482524049,0,0,39
243,0,484524853,484524824,0,0,29
244,0,486526426,486526355,0,0,71
245,0,488530731,488530759,0,0,-28
246,0,490532220,490532209,0,0,10
247,0,492533188,492533170,0,0,17
248,0,494535200,494535142,0,0,58
249,0,496537400,496537357,0,0,43
250,0,498540901,498540889,0,0,11
251,0,500543149,500543130,0,0,19
252,0,502545404,502545414,0,0,-10
253,0,504547912,504547938,0,0,-26
254,0,506550729,506550687,0,0,42
255,0,508552567,508552541,0,0,26
256,0,510553538,510553468,0,0,69
257,0,512556033,512556005,0,0,27
258,0,514558342,514558307,0,0,34
259,0,516560263,516560251,0,0,12
260,0,518561785,518561742,0,0,42
261,0,520564696,520564661,0,0,34
262,0,522567565,522567474,0,0,90
263,0,524570209,524570170,0,0,39
264,0,526572714,526572678,0,0,35
265,0,528575141,528575108,0,0,33
266,0,530576780,530576752,0,0,28
267,0,532578730,532578741,0,0,-11
268,0,534581171,534581190,0,0,-18
269,0,536583494,536583416,0,0,77
270,0,538585219,538585150,0,0,68
271,0,540586319,540586328,0,0,-8
272,0,542589443,542589384,0,0,59
273,0,544590892,544590821,0,0,71
274,0,546594624,546594526,0,0,97
275,0,548596296,548596222,0,0,74
276,0,550598417,550598364,0,0,53
277,0,552600175,552600149,0,0,25
278,0,554603206,554603112,0,0,94
279,0,556604932,556604894,0,0,38
280,0,558606595,558606558,0,0,37
281,0,560609766,560609737,0,0,28
282,0,562612054,562612035,0,0,18
283,0,564614134,564614124,0,0,9
284,0,566616406,566616428,0,0,-21
285,0,568618298,568618337,0,0,-38
286,0,570619897,570619871,0,0,25
287,0,572623013,572622995,0,0,17
288,0,574625573,574625422,0,0,150
289,0,576627689,576627668,0,0,20
290,0,578630890,578630871,0,0,19
291,0,580631870,580631835,0,0,34
292,0,582634447,582634391,0,0,55
293,0,584636451,584636411,0,0,40
294,0,586638978,586638972,0,0,6
295,0,588642029,588641993,0,0,35
296,0,590643069,590642984,0,0,85
297,0,592645132,592645109,0,0,23
298,0,594647855,594647718,0,0,137
299,0,596650532,596650554,0,0,-21
300,0,598653507,598653442,0,0,65
301,0,600655451,600655469,0,0,-17
302,0,602657687,602657747,0,0,-60
303,0,604658315,604658292,0,0,23
304,0,606660160,606660175,0,0,-14
305,0,608662874,608662898,0,0,-23
306,0,610665038,610665015,0,0,23
307,0,612666512,612666534,0,0,-22
308,0,614669736,614669668,0,0,67
309,0,616671990,616672008,0,0,-18
310,0,618673921,618673939,0,0,-17
311,0,620675302,620675238,0,0,63
312,0,622678917,622678877,0,0,40
313,0,624680919,624680901,0,0,17
314,0,626683112,626683065,0,0,47
315,0,628685558,628685227,0,0,330
316,0,630687464,630687441,0,0,22
317,0,632689653,632689607,0,0,46
318,0,634691024,634691000,0,0,24
319,0,636694122,636694074,0,0,48
320,0,638696500,638696430,0,0,69
321,0,640698683,640698696,0,0,-13
322,0,642701710,642701666,0,0,43
323,0,644702811,644702804,0,0,7
324,0,646704343,646704305,0,0,38
325,0,648707475,648707421,0,0,53
326,0,650710070,650710043,0,0,26
327,0,652712350,652712321,0,0,29
328,0,654714014,654713952,0,0,62
329,0,656715822,656715786,0,0,36
330,0,658718979,658718952,0,0,27
331,0,660720609,660720582,0,0,27
332,0,662722222,662722206,0,0,15
333,0,664725911,664725898,0,0,12
334,0,666727582,666727551,0,0,30
335,0,668729380,668729372,0,0,8
336,0,670731464,670731435,0,0,28
337,0,672734395,672734361,0,0,34
338,0,674737375,674737318,0,0,57
339,0,676738480,676738448,0,0,32
340,0,678741589,678741580,0,0,8
341,0,680744080,680744072,0,0,7
342,0,682746851,682746800,0,0,51
343,0,684749201,684749164,0,0,36
344,0,686750350,686750293,0,0,56
345,0,688753935,688753912,0,0,23
346,0,690753979,690753925,0,0,53
347,0,692755065,692755025,0,0,40
348,0,694757611,694757559,0,0,51
349,0,696761503,696761476,0,0,26
350,0,698763034,698763008,0,0,26
351,0,700765108,700765082,0,0,26
352,0,702766459,702766393,0,0,66
353,0,704768784,704768760,0,0,23
354,0,706773287,706773272,0,0,15
355,0,708774637,708774611,0,0,26
356,0,710776548,710776497,0,0,51
357,0,712778736,712778701,0,0,35
358,0,714781512,714781435,0,0,76
359,0,716782771,716782753,0,0,17
360,0,718784413,718784343,0,0,69
361,0,720787440,720787415,0,0,24
362,0,722789966,722789906,0,0,59
363,0,724791859,724791844,0,0,15
364,0,726794292,726794262,0,0,30
365,0,728797185,728797150,0,0,34
366,0,730798954,730798925,0,0,29
367,0,732801390,732801364,0,0,26
368,0,734804035,734803874,0,0,161
369,0,736805341,736805333,0,0,8
370,0,738807940,738807817,0,0,123
371,0,740809878,740809847,0,0,31
372,0,742812188,742812164,0,0,23
373,0,744814460,744814496,0,0,-35
374,0,746816534,746816506,0,0,28
375,0,748818611,748818600,0,0,11
376,0,750820866,750820856,0,0,9
377,0,752823462,752823424,0,0,38
378,0,754825552,754825591,0,0,-38
379,0,756827663,756827639,0,0,24
380,0,758830502,758830476,0,0,26
381,0,760831923,760831889,0,0,34
382,0,762833481,762833463,0,0,17
383,0,764836521,764836494,0,0,26
384,0,766838737,766838765,0,0,-28
385,0,768840844,768840896,0,0,-51
386,0,770843788,770843829,0,0,-40
387,0,772846705,772846749,0,0,-43
388,0,774848147,774848168,0,0,-20
389,0,776849593,776849605,0,0,-11
390,0,778851359,778851269,0,0,89
391,0,780855050,780855014,0,0,35
392,0,782856664,782856557,0,0,107
393,0,784858591,784858546,0,0,44
394,0,786860192,786860139,0,0,52
395,0,788864900,788864840,0,0,59
396,0,790865760,790865729,0,0,31
397,0,792868598,792868577,0,0,21
398,0,794871173,794871148,0,0,24
399,0,796872029,796871975,0,0,54
400,0,798874542,798874453,0,0,89
401,0,800876541,800876516,0,0,24
402,0,802879366,802879217,0,0,148
403,0,804882397,804882425,0,0,-27
404,0,806883747,806883748,0,0,0
405,0,808885489,808885522,0,0,-33
406,0,810888516,810888452,0,0,63
407,0,812889736,812889696,0,0,39
408,0,814891199,814891125,0,0,74
409,0,816893543,816893555,0,0,-11
410,0,818896429,818896449,0,0,-20
411,0,820898949,820898916,0,0,32
412,0,822900797,822900719,0,0,78
413,0,824902910,824902860,0,0,49
414,0,826905716,826905685,0,0,30
415,0,828907791,828907810,0,0,-18
416,0,830910587,830910600,0,0,-12
417,0,832912430,832912400,0,0,29
418,0,834914930,834914914,0,0,15
419,0,836917428,836917391,0,0,37
420,0,838917862,838917797,0,0,65
421,0,840921177,840921147,0,0,29
422,0,842923210,842923119,0,0,91
423,0,844924478,844924503,0,0,-24
424,0,846927842,846927817,0,0,24
425,0,848930291,848930260,0,0,31
426,0,850932275,850932238,0,0,37
427,0,852934665,852934634,0,0,31
428,0,854936815,854936775,0,0,39
429,0,856939168,856939111,0,0,56
430,0,858941155,858941125,0,0,29
431,0,860943101,860943123,0,0,-22
432,0,862944492,862944419,0,0,73
433,0,864946751,864946709,0,0,42
434,0,866949038,866949062,0,0,-24
435,0,868953188,868953143,0,0,44
436,0,870954650,870954572,0,0,78
437,0,872956477,872956520,0,0,-42
438,0,874957907,874957883,0,0,24
439,0,876960647,876960602,0,0,44
440,0,878962921,878962868,0,0,53
441,0,880966147,880966103,0,0,44
442,0,882968415,882968438,0,0,-22
443,0,884970388,884970365,0,0,23
444,0,886972555,886972494,0,0,60
445,0,888975986,888975949,0,0,36
446,0,890976803,890976754,0,0,49
447,0,892978591,892978550,0,0,41
448,0,894980525,894980418,0,0,106
449,0,896983355,896983284,0,0,70
450,0,898985588,898985527,0,0,61
451,0,900988012,900987975,0,0,36
452,0,902990274,902990206,0,0,67
453,0,904992608,904992549,0,0,59
454,0,906995384,906995324,0,0,60
455,0,908996588,908996544,0,0,43
456,0,910999372,910999271,0,0,101
457,0,913000844,913000793,0,0,51
458,0,915002323,915002274,0,0,49
459,0,917004912,917004887,0,0,24
460,0,919008172,919008121,0,0,51
461,0,921011002,921010953,0,0,49
462,0,923013361,923013383,0,0,-22
463,0,925014711,925014663,0,0,47
464,0,927017228,927017150,0,0,78
465,0,929019128,929019087,0,0,40
466,0,931020851,931020784,0,0,67
467,0,933023792,933023765,0,0,26
468,0,935025534,935025506,0,0,28
469,0,937026785,937026752,0,0,33
470,0,939030260,939030212,0,0,48
471,0,941032063,941032017,0,0,46
472,0,943033923,943033874,0,0,49
473,0,945037001,945037007,0,0,-6
