pkt_id,tx_ts_ns,rx1_ts_ns,rx2_ts_ns,latency_rx1_ns,latency_rx2_ns,diff_latency_ns
1,0,8,0,0,0,8
2,0,2003788,2003693,0,0,95
3,0,3997469,3997287,0,0,182
4,0,5998352,5998185,0,0,167
5,0,8000821,8000656,0,0,165
6,0,10002933,10002807,0,0,125
7,0,12005991,12005827,0,0,163
8,0,14008417,14008246,0,0,170
9,0,16009820,16009645,0,0,175
10,0,18012262,18012136,0,0,125
11,0,20014364,20014193,0,0,170
12,0,22016678,22016551,0,0,127
13,0,24018739,24018571,0,0,168
14,0,26021555,26021541,0,0,14
15,0,28024143,28023971,0,0,172
16,0,30025739,30025570,0,0,169
17,0,32030621,32030449,0,0,172
18,0,34031713,34031570,0,0,142
19,0,36033610,36033440,0,0,169
20,0,38036886,38036678,0,0,208
21,0,40039182,40039014,0,0,168
22,0,42039824,42039678,0,0,146
23,0,44040844,44040676,0,0,168
24,0,46043442,46043275,0,0,167
25,0,48046391,48046228,0,0,163
26,0,50050149,50049988,0,0,161
27,0,52051528,52051366,0,0,161
28,0,54054012,54053840,0,0,172
29,0,56056156,56055990,0,0,166
30,0,58058014,58057847,0,0,167
31,0,60060276,60060087,0,0,189
32,0,62062424,62062263,0,0,161
33,0,64065873,64065713,0,0,159
34,0,66066710,66066539,0,0,171
35,0,68067486,68067296,0,0,189
36,0,70069684,70069521,0,0,162
37,0,72072209,72072203,0,0,6
38,0,74074084,74073989,0,0,94
39,0,76076404,76076219,0,0,185
40,0,78078665,78078530,0,0,135
41,0,80080880,80080699,0,0,180
42,0,82083429,82083273,0,0,155
43,0,84085345,84085176,0,0,168
44,0,86087393,86087244,0,0,149
45,0,88089558,88089402,0,0,156
46,0,90092215,90092064,0,0,150
47,0,92094389,92094213,0,0,175
48,0,94096703,94096542,0,0,161
49,0,96099799,96099764,0,0,35
50,0,98100557,98100384,0,0,172
51,0,100103429,100103406,0,0,22
52,0,102105025,102104894,0,0,131
53,0,104107503,104107333,0,0,170
54,0,106109423,106109273,0,0,150
55,0,108111581,108111404,0,0,176
56,0,110114096,110113925,0,0,170
57,0,112116320,112116150,0,0,169
58,0,114118595,114118404,0,0,191
59,0,116120656,116120492,0,0,164
60,0,118123638,118123459,0,0,179
61,0,120125382,120125222,0,0,159
62,0,122127422,122127276,0,0,145
63,0,124129687,124129512,0,0,175
64,0,126131916,126131750,0,0,166
65,0,128134947,128134783,0,0,164
66,0,130136194,130136016,0,0,177
67,0,132138723,132138547,0,0,175
68,0,134140946,134140820,0,0,125
69,0,136143288,136143283,0,0,5
70,0,138144451,138144311,0,0,139
71,0,140146295,140146282,0,0,13
72,0,142149373,142149200,0,0,173
73,0,144151880,144151703,0,0,176
74,0,146154166,146153993,0,0,173
75,0,148156155,148155968,0,0,187
76,0,150159958,150159774,0,0,184
77,0,152161359,152161168,0,0,190
