pkt_id,tx_ts_ns,rx1_ts_ns,rx2_ts_ns,latency_rx1_ns,latency_rx2_ns,diff_latency_ns
1,0,4007,0,0,0,4007
2,0,2002868,2002480,0,0,388
3,0,3983893,3983484,0,0,408
4,0,5984735,5984374,0,0,361
5,0,7987155,7986761,0,0,394
6,0,9989739,9989358,0,0,381
7,0,11993161,11992769,0,0,391
8,0,13995393,13995017,0,0,376
9,0,15997750,15997279,0,0,470
10,0,17999399,17999022,0,0,377
11,0,20001154,20000758,0,0,395
12,0,22004401,22004014,0,0,386
13,0,24005868,24005474,0,0,394
14,0,26007222,26006820,0,0,401
15,0,28009895,28009494,0,0,400
16,0,30011460,30010941,0,0,519
17,0,32014051,32013610,0,0,441
18,0,34016717,34016319,0,0,398
19,0,36020440,36020031,0,0,408
20,0,38020581,38020199,0,0,382
21,0,40023497,40023095,0,0,402
22,0,42026724,42026319,0,0,405
23,0,44028395,44027985,0,0,410
24,0,46029845,46029400,0,0,444
25,0,48032808,48032413,0,0,395
26,0,50034478,50034069,0,0,408
27,0,52037428,52037022,0,0,405
28,0,54039749,54039328,0,0,421
29,0,56041889,56041453,0,0,436
30,0,58042980,58042559,0,0,421
31,0,60044836,60044450,0,0,386
32,0,62047294,62046849,0,0,444
33,0,64050162,64049429,0,0,732
34,0,66052594,66052194,0,0,400
35,0,68055269,68054838,0,0,430
36,0,70056386,70055987,0,0,399
37,0,72059294,72058869,0,0,424
38,0,74060570,74060195,0,0,375
39,0,76062476,76062204,0,0,271
40,0,78064844,78064469,0,0,375
41,0,80078277,80077804,0,0,473
42,0,82080458,82080069,0,0,388
43,0,84071350,84070980,0,0,370
44,0,86073880,86073503,0,0,376
45,0,88076067,88075679,0,0,387
46,0,90077977,90077621,0,0,356
47,0,92080061,92079672,0,0,388
48,0,94082919,94082557,0,0,361
49,0,96085483,96085009,0,0,473
50,0,98087171,98086825,0,0,346
51,0,100089379,100089006,0,0,373
52,0,102091575,102091223,0,0,352
53,0,104093792,104093397,0,0,394
54,0,106096140,106095784,0,0,356
55,0,108099189,108098789,0,0,400
56,0,110100384,110099930,0,0,453
57,0,112102341,112101959,0,0,382
