pkt_id,tx_ts_ns,rx1_ts_ns,rx2_ts_ns,latency_rx1_ns,latency_rx2_ns,diff_latency_ns
1,0,143,0,0,0,143
2,0,2003014,2002840,0,0,173
3,0,3993331,3993168,0,0,162
4,0,5996153,5996008,0,0,145
5,0,7997758,7997593,0,0,164
6,0,9999649,9999505,0,0,143
7,0,12002288,12002126,0,0,161
8,0,14005185,14005035,0,0,149
9,0,16006715,16006557,0,0,157
10,0,18008629,18008477,0,0,151
11,0,20011006,20010831,0,0,174
12,0,22013461,22013283,0,0,177
13,0,24017219,24017045,0,0,173
14,0,26018566,26018366,0,0,200
15,0,28019992,28019817,0,0,174
16,0,30022196,30022048,0,0,148
17,0,32026694,32026512,0,0,182
18,0,34027797,34027594,0,0,202
19,0,36029944,36029756,0,0,188
20,0,38031707,38031521,0,0,186
21,0,40033790,40033611,0,0,179
22,0,42036490,42036301,0,0,189
23,0,44037516,44037364,0,0,152
24,0,46039901,46039730,0,0,170
25,0,48042366,48042175,0,0,191
26,0,50044789,50044608,0,0,181
27,0,52047816,52047640,0,0,175
28,0,54052087,54052035,0,0,51
29,0,56051983,56051791,0,0,191
30,0,58053196,58053026,0,0,170
31,0,60055556,60055359,0,0,196
32,0,62057163,62057004,0,0,159
33,0,64060534,64060360,0,0,173
34,0,66062274,66062106,0,0,167
35,0,68064231,68064047,0,0,184
36,0,70066239,70066067,0,0,172
37,0,72068794,72068605,0,0,188
38,0,74070605,74070463,0,0,141
39,0,76072826,76072649,0,0,177
40,0,78075553,78075391,0,0,161
41,0,80077611,80077457,0,0,153
42,0,82079508,82079350,0,0,158
43,0,84082091,84081935,0,0,155
44,0,86083972,86083823,0,0,148
45,0,88085867,88085718,0,0,149
46,0,90087502,90087341,0,0,160
47,0,92090563,92090415,0,0,147
48,0,94092982,94092820,0,0,161
49,0,96096029,96095864,0,0,164
50,0,98097376,98097218,0,0,157
51,0,100099869,100099729,0,0,139
52,0,102101746,102101586,0,0,159
53,0,104104059,104103606,0,0,453
54,0,106106094,106105930,0,0,164
55,0,108108611,108108445,0,0,165
56,0,110110825,110110671,0,0,153
57,0,112112948,112112788,0,0,159
58,0,114114907,114114728,0,0,179
59,0,116117157,116116995,0,0,161
60,0,118119460,118119305,0,0,154
61,0,120120508,120120340,0,0,168
62,0,122124000,122123839,0,0,161
63,0,124126102,124125908,0,0,193
64,0,126128754,126128604,0,0,150
65,0,128131803,128131613,0,0,189
66,0,130132766,130132612,0,0,154
67,0,132135029,132134861,0,0,168
68,0,134137449,134137280,0,0,168
69,0,136139549,136139534,0,0,14
70,0,138141923,138141737,0,0,186
71,0,140143928,140143737,0,0,191
72,0,142145954,142145790,0,0,164
73,0,144147638,144147483,0,0,154
74,0,146150591,146150451,0,0,139
75,0,148152732,148152552,0,0,179
76,0,150155289,150155139,0,0,150
77,0,152157283,152157115,0,0,168
78,0,154161053,154160898,0,0,154
79,0,156161952,156161779,0,0,173
80,0,158164466,158164296,0,0,169
81,0,160167631,160167451,0,0,179
82,0,162168252,162168089,0,0,162
83,0,164169935,164169755,0,0,179
84,0,166173548,166173389,0,0,158
85,0,168174753,168174572,0,0,181
86,0,170176436,170176287,0,0,149
87,0,172180378,172180215,0,0,162
88,0,174182657,174182510,0,0,146
89,0,176184241,176184074,0,0,167
90,0,178186272,178186110,0,0,161
91,0,180188231,180188066,0,0,165
92,0,182190633,182190472,0,0,160
93,0,184193289,184193106,0,0,182
94,0,186195158,186194987,0,0,170
95,0,188197277,188197081,0,0,195
96,0,190199684,190199509,0,0,175
97,0,192202487,192202319,0,0,168
98,0,194202885,194202737,0,0,148
99,0,196206176,196205988,0,0,188
100,0,198208891,198208711,0,0,179
101,0,200210564,200210388,0,0,175
102,0,202213516,202213339,0,0,177
103,0,204215444,204215285,0,0,159
104,0,206217307,206217161,0,0,145
105,0,208219624,208219478,0,0,146
106,0,210222035,210221906,0,0,128
107,0,212224550,212224541,0,0,8
108,0,214226487,214226334,0,0,152
109,0,216228336,216228182,0,0,153
110,0,218231077,218230952,0,0,124
111,0,220233251,220232977,0,0,273
112,0,222236051,222235880,0,0,170
113,0,224238549,224238404,0,0,145
114,0,226239648,226239494,0,0,154
115,0,228241462,228241308,0,0,154
116,0,230242974,230242824,0,0,150
117,0,232246100,232245940,0,0,159
118,0,234247658,234247524,0,0,134
119,0,236250359,236250180,0,0,178
120,0,238252851,238252588,0,0,262
121,0,240256687,240256519,0,0,168
122,0,242257574,242257406,0,0,168
123,0,244259266,244259101,0,0,165
124,0,246260485,246260343,0,0,142
125,0,248262905,248262751,0,0,153
126,0,250266444,250266262,0,0,181
127,0,252268337,252268162,0,0,174
128,0,254272316,254272123,0,0,193
129,0,256274151,256273996,0,0,155
130,0,258275231,258275087,0,0,144
131,0,260277451,260277287,0,0,164
132,0,262279814,262279640,0,0,173
133,0,264281977,264281800,0,0,177
134,0,266284242,266284087,0,0,155
135,0,268286244,268286078,0,0,166
136,0,270289044,270288842,0,0,202
137,0,272291104,272290916,0,0,187
138,0,274292959,274292777,0,0,181
139,0,276295153,276294974,0,0,179
140,0,278298034,278297851,0,0,182
141,0,280299694,280299519,0,0,175
142,0,282302135,282301963,0,0,172
143,0,284304011,284303844,0,0,166
144,0,286306479,286306312,0,0,166
145,0,288309376,288309202,0,0,174
146,0,290310343,290310179,0,0,164
147,0,292312706,292312522,0,0,184
148,0,294314254,294314058,0,0,195
149,0,296317694,296317537,0,0,157
150,0,298320173,298320008,0,0,164
151,0,300322757,300322577,0,0,179
152,0,302325031,302324857,0,0,174
153,0,304327274,304327170,0,0,103
154,0,306329454,306329280,0,0,174
155,0,308330680,308330512,0,0,168
156,0,310333015,310332842,0,0,173
157,0,312335297,312335105,0,0,191
158,0,314337987,314337923,0,0,63
159,0,316339674,316339492,0,0,182
160,0,318341957,318341798,0,0,158
161,0,320344629,320344464,0,0,165
162,0,322346027,322345861,0,0,166
163,0,324349098,324348892,0,0,205
164,0,326350784,326350573,0,0,211
165,0,328353252,328353054,0,0,197
166,0,330355930,330355760,0,0,169
167,0,332357732,332357518,0,0,214
168,0,334360085,334359899,0,0,186
169,0,336361918,336361734,0,0,184
170,0,338364505,338364337,0,0,168
171,0,340366465,340366276,0,0,188
172,0,342368442,342368269,0,0,172
173,0,344369959,344369774,0,0,184
174,0,346373840,346373664,0,0,176
175,0,348376188,348375999,0,0,189
176,0,350377852,350377681,0,0,170
177,0,352380923,352380768,0,0,155
178,0,354383455,354383302,0,0,152
179,0,356384066,356384001,0,0,65
180,0,358386613,358386429,0,0,183
181,0,360388823,360388622,0,0,201
182,0,362391489,362391328,0,0,161
183,0,364393562,364393469,0,0,92
184,0,366395243,366395059,0,0,184
185,0,368397416,368397247,0,0,168
186,0,370399882,370399726,0,0,155
187,0,372401773,372401612,0,0,161
188,0,374404089,374403891,0,0,198
189,0,376406310,376406143,0,0,167
190,0,378409165,378409004,0,0,160
191,0,380411575,380411411,0,0,164
192,0,382414442,382414264,0,0,177
193,0,384416146,384415993,0,0,152
194,0,386417855,386417672,0,0,182
195,0,388419926,388419770,0,0,155
196,0,390422728,390422582,0,0,146
197,0,392424595,392424450,0,0,145
198,0,394426507,394426377,0,0,130
199,0,396428516,396428364,0,0,152
200,0,398430507,398430355,0,0,151
201,0,400431885,400431715,0,0,170
202,0,402434689,402434533,0,0,155
203,0,404438220,404438049,0,0,170
204,0,406439483,406439317,0,0,165
205,0,408440846,408440674,0,0,172
206,0,410444236,410444060,0,0,176
207,0,412446802,412446622,0,0,179
208,0,414448599,414448467,0,0,132
